login	uid	docid	jud	cjud
assessor567	567	1030	0	0
assessor563	563	1030	0	0
assessor203	203	1030	0	0
assessor322	322	1030	1	0
assessor101	101	1031	0	0
assessor389	389	1031	0	0
assessor145	145	1031	0	0
assessor507	507	1031	0	0
assessor3	3	1031	1	0
assessor188	188	1032	0	0
assessor505	505	1032	0	0
assessor91	91	1032	0	0
assessor306	306	1032	0	0
assessor104	104	1032	0	0
assessor573	573	1033	0	0
assessor481	481	1033	0	0
assessor168	168	1033	0	0
assessor203	203	1033	0	0
assessor52	52	1033	0	0
assessor318	318	1034	0	0
assessor223	223	1034	0	0
assessor67	67	1034	0	0
assessor155	155	1034	0	0
assessor559	559	1034	0	0
assessor234	234	1035	1	0
assessor512	512	1035	1	0
assessor530	530	1035	0	0
assessor81	81	1035	0	0
assessor321	321	1035	0	0
assessor147	147	1036	0	0
assessor524	524	1036	0	0
assessor182	182	1036	0	0
assessor60	60	1036	1	0
assessor391	391	1036	0	0
assessor180	180	1037	0	0
assessor251	251	1037	0	0
assessor295	295	1037	0	0
assessor265	265	1037	0	0
assessor410	410	1037	0	0
assessor265	265	1038	1	0
assessor331	331	1038	0	0
assessor220	220	1038	0	0
assessor174	174	1038	0	0
assessor363	363	1038	0	0
assessor378	378	1039	0	0
assessor547	547	1039	0	0
assessor482	482	1039	0	0
assessor435	435	1039	0	0
assessor31	31	1039	0	0
assessor346	346	1040	1	0
assessor352	352	1040	1	0
assessor433	433	1040	0	0
assessor125	125	1040	0	0
assessor113	113	1040	0	0
assessor490	490	1041	0	0
assessor83	83	1041	0	0
assessor511	511	1041	0	0
assessor595	595	1041	0	0
assessor527	527	1041	0	0
assessor290	290	1042	0	0
assessor215	215	1042	1	0
assessor235	235	1042	0	0
assessor246	246	1042	0	0
assessor446	446	1042	0	0
assessor111	111	1043	0	0
assessor528	528	1043	0	0
assessor584	584	1043	0	0
assessor125	125	1043	0	0
assessor270	270	1043	0	0
assessor213	213	1044	0	0
assessor87	87	1044	1	0
assessor517	517	1044	0	0
assessor499	499	1044	0	0
assessor421	421	1044	0	0
assessor299	299	1045	0	0
assessor244	244	1045	1	0
assessor589	589	1045	0	0
assessor197	197	1045	1	0
assessor434	434	1045	0	0
assessor176	176	1046	1	1
assessor286	286	1046	1	1
assessor52	52	1046	0	1
assessor487	487	1046	1	1
assessor389	389	1046	0	1
assessor280	280	1047	0	0
assessor2	2	1047	0	0
assessor102	102	1047	0	0
assessor482	482	1047	0	0
assessor274	274	1047	1	0
assessor309	309	1048	0	0
assessor95	95	1048	0	0
assessor495	495	1048	0	0
assessor80	80	1048	0	0
assessor133	133	1048	1	0
assessor143	143	1049	0	0
assessor58	58	1049	1	0
assessor594	594	1049	0	0
assessor79	79	1049	0	0
assessor214	214	1049	0	0
assessor247	247	1050	0	0
assessor93	93	1050	0	0
assessor358	358	1050	0	0
assessor538	538	1050	0	0
assessor275	275	1050	1	0
assessor59	59	1051	0	0
assessor357	357	1051	0	0
assessor320	320	1051	0	0
assessor251	251	1051	0	0
assessor103	103	1051	0	0
assessor255	255	1052	1	1
assessor296	296	1052	0	1
assessor17	17	1052	1	1
assessor75	75	1052	1	1
assessor437	437	1052	1	1
assessor404	404	1053	0	0
assessor588	588	1053	0	0
assessor355	355	1053	0	0
assessor536	536	1053	0	0
assessor257	257	1053	1	0
assessor146	146	1054	0	0
assessor236	236	1054	0	0
assessor392	392	1054	0	0
assessor29	29	1054	0	0
assessor245	245	1054	0	0
assessor38	38	1055	1	0
assessor275	275	1055	0	0
assessor169	169	1055	0	0
assessor30	30	1055	0	0
assessor409	409	1055	0	0
assessor163	163	1056	0	1
assessor567	567	1056	1	1
assessor485	485	1056	1	1
assessor389	389	1056	1	1
assessor25	25	1056	1	1
assessor111	111	1057	0	0
assessor397	397	1057	0	0
assessor553	553	1057	0	0
assessor327	327	1057	1	0
assessor17	17	1057	0	0
assessor404	404	1058	0	0
assessor321	321	1058	0	0
assessor261	261	1058	0	0
assessor267	267	1058	0	0
assessor344	344	1058	0	0
assessor299	299	1059	0	0
assessor314	314	1059	1	0
assessor236	236	1059	0	0
assessor555	555	1059	0	0
assessor194	194	1059	1	0
assessor146	146	1060	1	0
assessor6	6	1060	0	0
assessor227	227	1060	0	0
assessor150	150	1060	0	0
assessor404	404	1060	0	0
assessor482	482	1061	1	1
assessor513	513	1061	1	1
assessor291	291	1061	1	1
assessor478	478	1061	1	1
assessor60	60	1061	1	1
assessor148	148	1062	0	0
assessor306	306	1062	0	0
assessor560	560	1062	1	0
assessor324	324	1062	0	0
assessor1	1	1062	0	0
assessor61	61	1063	0	0
assessor31	31	1063	0	0
assessor297	297	1063	0	0
assessor304	304	1063	0	0
assessor583	583	1063	0	0
assessor37	37	1064	0	0
assessor428	428	1064	0	0
assessor591	591	1064	0	0
assessor487	487	1064	0	0
assessor495	495	1064	0	0
assessor219	219	1065	0	1
assessor46	46	1065	1	1
assessor72	72	1065	1	1
assessor50	50	1065	0	1
assessor12	12	1065	1	1
assessor497	497	1066	1	0
assessor237	237	1066	0	0
assessor139	139	1066	0	0
assessor201	201	1066	0	0
assessor456	456	1066	0	0
assessor455	455	1067	0	0
assessor207	207	1067	0	0
assessor10	10	1067	0	0
assessor80	80	1067	0	0
assessor66	66	1067	0	0
assessor126	126	1068	0	0
assessor27	27	1068	0	0
assessor65	65	1068	0	0
assessor251	251	1068	1	0
assessor535	535	1068	0	0
assessor295	295	1069	1	1
assessor358	358	1069	1	1
assessor594	594	1069	1	1
assessor33	33	1069	1	1
assessor349	349	1069	1	1
assessor588	588	1070	0	0
assessor63	63	1070	0	0
assessor459	459	1070	0	0
assessor166	166	1070	0	0
assessor411	411	1070	0	0
assessor382	382	1071	0	0
assessor258	258	1071	0	0
assessor485	485	1071	0	0
assessor458	458	1071	1	0
assessor493	493	1071	0	0
assessor198	198	1072	0	0
assessor383	383	1072	1	0
assessor134	134	1072	0	0
assessor120	120	1072	0	0
assessor208	208	1072	1	0
assessor229	229	1073	0	0
assessor26	26	1073	0	0
assessor50	50	1073	0	0
assessor114	114	1073	0	0
assessor443	443	1073	0	0
assessor100	100	1074	0	0
assessor228	228	1074	1	0
assessor252	252	1074	0	0
assessor419	419	1074	0	0
assessor333	333	1074	1	0
assessor192	192	1075	0	0
assessor593	593	1075	0	0
assessor285	285	1075	0	0
assessor444	444	1075	0	0
assessor317	317	1075	0	0
assessor237	237	1076	0	0
assessor66	66	1076	1	0
assessor255	255	1076	1	0
assessor118	118	1076	1	0
assessor364	364	1076	0	0
assessor525	525	1077	0	0
assessor158	158	1077	1	0
assessor146	146	1077	0	0
assessor469	469	1077	1	0
assessor496	496	1077	0	0
assessor490	490	1078	0	0
assessor477	477	1078	0	0
assessor323	323	1078	0	0
assessor507	507	1078	0	0
assessor162	162	1078	1	0
assessor313	313	1079	0	0
assessor310	310	1079	0	0
assessor505	505	1079	0	0
assessor118	118	1079	0	0
assessor395	395	1079	0	0
assessor549	549	1080	1	0
assessor375	375	1080	0	0
assessor430	430	1080	0	0
assessor75	75	1080	1	0
assessor22	22	1080	0	0
assessor365	365	1081	1	1
assessor288	288	1081	1	1
assessor248	248	1081	1	1
assessor294	294	1081	1	1
assessor78	78	1081	1	1
assessor467	467	1082	0	0
assessor154	154	1082	1	0
assessor550	550	1082	1	0
assessor570	570	1082	0	0
assessor359	359	1082	0	0
assessor155	155	1083	1	0
assessor114	114	1083	0	0
assessor426	426	1083	0	0
assessor260	260	1083	0	0
assessor422	422	1083	0	0
assessor120	120	1084	0	0
assessor382	382	1084	0	0
assessor167	167	1084	0	0
assessor582	582	1084	0	0
assessor75	75	1084	0	0
assessor102	102	1085	0	0
assessor290	290	1085	0	0
assessor506	506	1085	0	0
assessor462	462	1085	0	0
assessor404	404	1085	0	0
assessor569	569	1086	0	0
assessor268	268	1086	0	0
assessor11	11	1086	0	0
assessor367	367	1086	0	0
assessor576	576	1086	0	0
assessor430	430	1087	1	1
assessor273	273	1087	1	1
assessor182	182	1087	1	1
assessor457	457	1087	1	1
assessor428	428	1087	1	1
assessor230	230	1088	0	0
assessor395	395	1088	0	0
assessor35	35	1088	0	0
assessor80	80	1088	0	0
assessor81	81	1088	0	0
assessor446	446	1089	0	0
assessor530	530	1089	0	0
assessor70	70	1089	0	0
assessor67	67	1089	0	0
assessor412	412	1089	0	0
assessor3	3	1090	0	0
assessor78	78	1090	0	0
assessor308	308	1090	0	0
assessor281	281	1090	0	0
assessor355	355	1090	0	0
assessor245	245	1091	0	0
assessor444	444	1091	0	0
assessor2	2	1091	1	0
assessor368	368	1091	0	0
assessor369	369	1091	0	0
assessor321	321	1092	1	1
assessor195	195	1092	0	1
assessor97	97	1092	1	1
assessor86	86	1092	1	1
assessor163	163	1092	0	1
assessor586	586	1093	0	0
assessor440	440	1093	0	0
assessor277	277	1093	1	0
assessor430	430	1093	0	0
assessor541	541	1093	0	0
assessor114	114	1094	0	0
assessor349	349	1094	0	0
assessor522	522	1094	0	0
assessor128	128	1094	0	0
assessor113	113	1094	0	0
assessor263	263	1095	0	0
assessor499	499	1095	0	0
assessor462	462	1095	0	0
assessor396	396	1095	0	0
assessor362	362	1095	0	0
assessor68	68	1096	1	0
assessor119	119	1096	0	0
assessor433	433	1096	1	0
assessor584	584	1096	0	0
assessor20	20	1096	0	0
assessor223	223	1097	0	0
assessor417	417	1097	0	0
assessor443	443	1097	0	0
assessor533	533	1097	0	0
assessor121	121	1097	0	0
assessor378	378	1098	0	0
assessor479	479	1098	0	0
assessor334	334	1098	0	0
assessor235	235	1098	0	0
assessor417	417	1098	0	0
assessor196	196	1099	1	0
assessor137	137	1099	1	0
assessor172	172	1099	0	0
assessor93	93	1099	1	0
assessor188	188	1099	0	0
assessor511	511	1100	0	0
assessor453	453	1100	0	0
assessor488	488	1100	1	0
assessor384	384	1100	1	0
assessor533	533	1100	0	0
assessor205	205	1101	0	0
assessor260	260	1101	0	0
assessor390	390	1101	1	0
assessor422	422	1101	0	0
assessor353	353	1101	0	0
assessor324	324	1102	0	0
assessor401	401	1102	1	0
assessor12	12	1102	0	0
assessor64	64	1102	0	0
assessor75	75	1102	0	0
assessor281	281	1103	0	0
assessor402	402	1103	0	0
assessor478	478	1103	0	0
assessor537	537	1103	0	0
assessor203	203	1103	1	0
assessor108	108	1104	0	0
assessor591	591	1104	0	0
assessor274	274	1104	0	0
assessor182	182	1104	0	0
assessor473	473	1104	0	0
assessor262	262	1105	0	0
assessor223	223	1105	0	0
assessor311	311	1105	1	0
assessor369	369	1105	1	0
assessor168	168	1105	0	0
assessor442	442	1106	1	0
assessor251	251	1106	0	0
assessor93	93	1106	0	0
assessor562	562	1106	0	0
assessor180	180	1106	1	0
assessor279	279	1107	0	0
assessor268	268	1107	0	0
assessor205	205	1107	0	0
assessor526	526	1107	0	0
assessor325	325	1107	0	0
assessor172	172	1108	0	0
assessor232	232	1108	0	0
assessor507	507	1108	0	0
assessor410	410	1108	0	0
assessor90	90	1108	0	0
assessor524	524	1109	0	0
assessor66	66	1109	1	0
assessor161	161	1109	0	0
assessor62	62	1109	1	0
assessor534	534	1109	0	0
assessor501	501	1110	0	0
assessor310	310	1110	0	0
assessor561	561	1110	0	0
assessor226	226	1110	0	0
assessor257	257	1110	0	0
assessor368	368	1111	0	0
assessor526	526	1111	0	0
assessor98	98	1111	0	0
assessor382	382	1111	0	0
assessor130	130	1111	0	0
assessor181	181	1112	0	0
assessor250	250	1112	0	0
assessor373	373	1112	0	0
assessor511	511	1112	1	0
assessor387	387	1112	1	0
assessor70	70	1113	0	0
assessor139	139	1113	0	0
assessor49	49	1113	0	0
assessor535	535	1113	1	0
assessor238	238	1113	1	0
assessor57	57	1114	1	0
assessor341	341	1114	0	0
assessor54	54	1114	0	0
assessor165	165	1114	0	0
assessor290	290	1114	0	0
assessor71	71	1115	1	1
assessor228	228	1115	1	1
assessor359	359	1115	0	1
assessor592	592	1115	1	1
assessor132	132	1115	1	1
assessor538	538	1116	0	0
assessor251	251	1116	0	0
assessor577	577	1116	0	0
assessor342	342	1116	0	0
assessor56	56	1116	0	0
assessor228	228	1117	0	0
assessor50	50	1117	0	0
assessor546	546	1117	0	0
assessor343	343	1117	0	0
assessor200	200	1117	0	0
assessor547	547	1118	0	0
assessor518	518	1118	0	0
assessor374	374	1118	0	0
assessor103	103	1118	0	0
assessor447	447	1118	0	0
assessor514	514	1119	0	0
assessor592	592	1119	0	0
assessor596	596	1119	0	0
assessor433	433	1119	0	0
assessor506	506	1119	0	0
assessor254	254	1120	0	0
assessor66	66	1120	0	0
assessor482	482	1120	1	0
assessor353	353	1120	0	0
assessor336	336	1120	0	0
assessor85	85	1121	0	0
assessor410	410	1121	0	0
assessor445	445	1121	1	0
assessor5	5	1121	0	0
assessor159	159	1121	0	0
assessor26	26	1122	0	0
assessor128	128	1122	0	0
assessor397	397	1122	0	0
assessor532	532	1122	0	0
assessor258	258	1122	1	0
assessor216	216	1123	1	0
assessor326	326	1123	0	0
assessor66	66	1123	0	0
assessor245	245	1123	0	0
assessor223	223	1123	0	0
assessor469	469	1124	0	1
assessor419	419	1124	1	1
assessor97	97	1124	1	1
assessor163	163	1124	0	1
assessor305	305	1124	1	1
assessor296	296	1125	0	0
assessor326	326	1125	0	0
assessor114	114	1125	0	0
assessor58	58	1125	0	0
assessor585	585	1125	1	0
assessor491	491	1126	0	0
assessor279	279	1126	1	0
assessor359	359	1126	0	0
assessor146	146	1126	0	0
assessor364	364	1126	0	0
assessor91	91	1127	0	0
assessor485	485	1127	0	0
assessor183	183	1127	0	0
assessor187	187	1127	1	0
assessor166	166	1127	0	0
assessor270	270	1128	0	0
assessor256	256	1128	0	0
assessor172	172	1128	0	0
assessor86	86	1128	0	0
assessor478	478	1128	0	0
assessor44	44	1129	1	0
assessor267	267	1129	0	0
assessor265	265	1129	0	0
assessor435	435	1129	0	0
assessor476	476	1129	0	0
assessor396	396	1130	0	0
assessor278	278	1130	0	0
assessor438	438	1130	0	0
assessor307	307	1130	0	0
assessor240	240	1130	0	0
assessor189	189	1131	0	0
assessor41	41	1131	0	0
assessor519	519	1131	1	0
assessor61	61	1131	0	0
assessor150	150	1131	0	0
assessor224	224	1132	0	0
assessor408	408	1132	1	0
assessor51	51	1132	0	0
assessor292	292	1132	0	0
assessor244	244	1132	0	0
assessor350	350	1133	0	0
assessor245	245	1133	0	0
assessor79	79	1133	0	0
assessor506	506	1133	0	0
assessor449	449	1133	1	0
assessor155	155	1134	0	0
assessor244	244	1134	0	0
assessor36	36	1134	0	0
assessor214	214	1134	0	0
assessor456	456	1134	0	0
assessor383	383	1135	0	0
assessor249	249	1135	0	0
assessor140	140	1135	0	0
assessor122	122	1135	0	0
assessor279	279	1135	0	0
assessor595	595	1136	0	0
assessor409	409	1136	0	0
assessor551	551	1136	0	0
assessor15	15	1136	0	0
assessor50	50	1136	0	0
assessor222	222	1137	0	0
assessor169	169	1137	1	0
assessor430	430	1137	0	0
assessor24	24	1137	0	0
assessor166	166	1137	1	0
assessor416	416	1138	0	1
assessor70	70	1138	1	1
assessor194	194	1138	0	1
assessor346	346	1138	1	1
assessor357	357	1138	0	1
assessor271	271	1139	0	0
assessor482	482	1139	0	0
assessor255	255	1139	0	0
assessor425	425	1139	1	0
assessor417	417	1139	0	0
assessor542	542	1140	1	0
assessor364	364	1140	0	0
assessor294	294	1140	0	0
assessor342	342	1140	0	0
assessor267	267	1140	0	0
assessor19	19	1141	1	0
assessor22	22	1141	0	0
assessor124	124	1141	0	0
assessor70	70	1141	0	0
assessor425	425	1141	0	0
assessor393	393	1142	0	0
assessor25	25	1142	0	0
assessor463	463	1142	0	0
assessor161	161	1142	0	0
assessor505	505	1142	0	0
assessor554	554	1143	0	0
assessor333	333	1143	0	0
assessor578	578	1143	0	0
assessor302	302	1143	0	0
assessor12	12	1143	0	0
assessor434	434	1144	0	0
assessor251	251	1144	0	0
assessor438	438	1144	0	0
assessor476	476	1144	0	0
assessor491	491	1144	0	0
assessor473	473	1145	1	0
assessor77	77	1145	0	0
assessor301	301	1145	0	0
assessor541	541	1145	0	0
assessor263	263	1145	0	0
assessor502	502	1146	0	0
assessor302	302	1146	0	0
assessor506	506	1146	1	0
assessor9	9	1146	0	0
assessor413	413	1146	0	0
assessor89	89	1147	0	0
assessor14	14	1147	1	0
assessor70	70	1147	0	0
assessor278	278	1147	0	0
assessor300	300	1147	0	0
assessor74	74	1148	0	0
assessor302	302	1148	0	0
assessor559	559	1148	0	0
assessor364	364	1148	0	0
assessor441	441	1148	1	0
assessor76	76	1149	0	0
assessor307	307	1149	1	0
assessor61	61	1149	0	0
assessor499	499	1149	0	0
assessor97	97	1149	0	0
assessor163	163	1150	1	0
assessor399	399	1150	0	0
assessor264	264	1150	1	0
assessor239	239	1150	0	0
assessor23	23	1150	1	0
assessor443	443	1151	0	0
assessor172	172	1151	0	0
assessor434	434	1151	1	0
assessor320	320	1151	0	0
assessor471	471	1151	0	0
assessor216	216	1152	0	0
assessor351	351	1152	0	0
assessor378	378	1152	0	0
assessor253	253	1152	1	0
assessor359	359	1152	0	0
assessor587	587	1153	0	0
assessor422	422	1153	0	0
assessor503	503	1153	0	0
assessor208	208	1153	1	0
assessor520	520	1153	0	0
assessor137	137	1154	0	0
assessor377	377	1154	0	0
assessor1	1	1154	0	0
assessor517	517	1154	0	0
assessor539	539	1154	0	0
assessor277	277	1155	0	0
assessor311	311	1155	0	0
assessor31	31	1155	0	0
assessor266	266	1155	0	0
assessor74	74	1155	0	0
assessor126	126	1156	0	0
assessor10	10	1156	0	0
assessor261	261	1156	1	0
assessor119	119	1156	0	0
assessor209	209	1156	0	0
assessor429	429	1157	0	0
assessor301	301	1157	0	0
assessor242	242	1157	0	0
assessor527	527	1157	0	0
assessor269	269	1157	0	0
assessor516	516	1158	0	0
assessor136	136	1158	0	0
assessor159	159	1158	0	0
assessor499	499	1158	0	0
assessor528	528	1158	0	0
assessor196	196	1159	0	0
assessor408	408	1159	0	0
assessor341	341	1159	0	0
assessor512	512	1159	0	0
assessor402	402	1159	1	0
assessor117	117	1160	0	0
assessor137	137	1160	0	0
assessor302	302	1160	0	0
assessor553	553	1160	0	0
assessor104	104	1160	0	0
assessor304	304	1161	0	0
assessor366	366	1161	0	0
assessor588	588	1161	0	0
assessor413	413	1161	0	0
assessor253	253	1161	0	0
assessor48	48	1162	0	0
assessor199	199	1162	0	0
assessor500	500	1162	1	0
assessor571	571	1162	0	0
assessor501	501	1162	0	0
assessor569	569	1163	1	0
assessor106	106	1163	0	0
assessor293	293	1163	0	0
assessor291	291	1163	0	0
assessor215	215	1163	1	0
assessor170	170	1164	0	0
assessor26	26	1164	0	0
assessor122	122	1164	0	0
assessor366	366	1164	1	0
assessor329	329	1164	0	0
assessor568	568	1165	0	0
assessor280	280	1165	1	0
assessor349	349	1165	0	0
assessor135	135	1165	0	0
assessor522	522	1165	0	0
assessor106	106	1166	1	0
assessor107	107	1166	0	0
assessor25	25	1166	0	0
assessor585	585	1166	0	0
assessor221	221	1166	0	0
assessor451	451	1167	0	0
assessor549	549	1167	0	0
assessor240	240	1167	0	0
assessor96	96	1167	0	0
assessor579	579	1167	0	0
assessor493	493	1168	1	0
assessor187	187	1168	0	0
assessor336	336	1168	0	0
assessor309	309	1168	0	0
assessor40	40	1168	0	0
assessor593	593	1169	0	0
assessor209	209	1169	0	0
assessor239	239	1169	0	0
assessor349	349	1169	0	0
assessor80	80	1169	0	0
assessor348	348	1170	0	0
assessor40	40	1170	0	0
assessor461	461	1170	0	0
assessor276	276	1170	0	0
assessor460	460	1170	0	0
assessor318	318	1171	1	0
assessor221	221	1171	0	0
assessor106	106	1171	0	0
assessor368	368	1171	0	0
assessor224	224	1171	0	0
assessor261	261	1172	0	0
assessor570	570	1172	0	0
assessor411	411	1172	0	0
assessor547	547	1172	0	0
assessor563	563	1172	0	0
assessor240	240	1173	0	0
assessor391	391	1173	0	0
assessor172	172	1173	0	0
assessor19	19	1173	0	0
assessor385	385	1173	0	0
assessor464	464	1174	0	0
assessor138	138	1174	0	0
assessor461	461	1174	0	0
assessor273	273	1174	0	0
assessor541	541	1174	0	0
assessor172	172	1175	0	1
assessor242	242	1175	1	1
assessor510	510	1175	1	1
assessor104	104	1175	1	1
assessor161	161	1175	1	1
assessor457	457	1176	0	0
assessor206	206	1176	0	0
assessor135	135	1176	0	0
assessor440	440	1176	0	0
assessor99	99	1176	0	0
assessor65	65	1177	0	0
assessor169	169	1177	0	0
assessor48	48	1177	0	0
assessor42	42	1177	0	0
assessor85	85	1177	0	0
assessor242	242	1178	1	1
assessor276	276	1178	0	1
assessor73	73	1178	1	1
assessor425	425	1178	1	1
assessor507	507	1178	1	1
assessor84	84	1179	1	0
assessor394	394	1179	1	0
assessor182	182	1179	0	0
assessor561	561	1179	1	0
assessor329	329	1179	0	0
assessor560	560	1180	0	0
assessor181	181	1180	0	0
assessor496	496	1180	0	0
assessor501	501	1180	0	0
assessor14	14	1180	0	0
assessor220	220	1181	1	1
assessor495	495	1181	1	1
assessor140	140	1181	1	1
assessor361	361	1181	1	1
assessor566	566	1181	1	1
assessor87	87	1182	1	0
assessor85	85	1182	0	0
assessor50	50	1182	0	0
assessor423	423	1182	0	0
assessor380	380	1182	0	0
assessor300	300	1183	0	0
assessor534	534	1183	0	0
assessor118	118	1183	0	0
assessor459	459	1183	0	0
assessor196	196	1183	1	0
assessor198	198	1184	0	0
assessor145	145	1184	0	0
assessor225	225	1184	0	0
assessor394	394	1184	0	0
assessor188	188	1184	0	0
assessor144	144	1185	1	1
assessor599	599	1185	1	1
assessor88	88	1185	1	1
assessor181	181	1185	1	1
assessor292	292	1185	1	1
assessor223	223	1186	1	1
assessor153	153	1186	1	1
assessor557	557	1186	1	1
assessor433	433	1186	1	1
assessor556	556	1186	1	1
assessor211	211	1187	0	0
assessor513	513	1187	0	0
assessor420	420	1187	0	0
assessor440	440	1187	0	0
assessor226	226	1187	1	0
assessor396	396	1188	1	0
assessor326	326	1188	0	0
assessor27	27	1188	0	0
assessor60	60	1188	1	0
assessor192	192	1188	0	0
assessor532	532	1189	1	0
assessor2	2	1189	0	0
assessor7	7	1189	0	0
assessor79	79	1189	0	0
assessor214	214	1189	0	0
assessor186	186	1190	0	0
assessor260	260	1190	0	0
